what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1320663106452
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320663106671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320663110118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320663110945
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1320663112879
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320663114034
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1320663133425
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1320663136966
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1320663140460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1320663171629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663172393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663177588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663177604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663181863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320663181863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663195747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663197837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663201955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663205263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663207837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663208960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320663208960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663211721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663212844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320663212860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320663230441
