what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228195298
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320228195397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228201864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228534660
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1320228536485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228538123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228557756
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1320228568583
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1320228568973
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1320228569035
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1320228569410
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1320228569410
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1320228569971
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1320228570065
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1320228570392
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1320228571703
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1320228572155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228576679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320228635101
